apprehension_date,apprehension_state,apprehension_aor,final_program,final_program_group,apprehension_method,apprehension_criminality,case_status,case_category,departed_date,departure_country,final_order_yes_no,final_order_date,birth_year,citizenship_country,gender,apprehension_site_landmark,unique_identifier,apprehension_date_time,duplicate_likely,file_original,sheet_original,row_original
2025-10-08,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2002,AFGHANISTAN,Male,SARATOGA COUNTY,7067997bfbc4a218cdfeb55401e7a0a4086e0322,2025-10-08 11:25:10 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,163047
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1985,GUATEMALA,Male,"CIP GENERAL AREA, NON-SPECIFIC",5907b86a20300ed25132078a5a0f8e61e5a34de9,2025-10-08 11:30:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,129282
2025-10-08,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1998,GUINEA,Male,ERIE COUNTY,9ec3253473610e12b71d399deb839532d4641755,2025-10-08 11:44:57 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,230413
2025-10-08,NEW YORK,New York City Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,1990,GUYANA,Male,"NDD - 26 FEDERAL PLAZA NY, NY",29df7369d6c150c77807a809ea85a4141715ea30,2025-10-08 12:06:23 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,60816
2025-10-08,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8K] Expedited Removal Terminated due to Credible Fear Finding / NTA Issued,,,NO,,1990,GUINEA,Male,ERIE COUNTY,70ad8e70a2f6f789204afdfb6b140d16e3243ff9,2025-10-08 12:21:36 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,163436
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1992,GUATEMALA,Male,"CIP GENERAL AREA, NON-SPECIFIC",bab2a4e302669e36beeab1d91ffa57142336a830,2025-10-08 12:22:33 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,271220
2025-10-08,NEW YORK,New York City Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-10-02,2017,ECUADOR,Male,ATD NY STATE,202d69bc9dd5164b2cfe2cf648491bceebcc1a99,2025-10-08 12:45:01 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,46819
2025-10-08,NEW YORK,New York City Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1978,PERU,Male,"NDD - 26 FEDERAL PLAZA NY, NY",e236d7f402229c9f7e0ad94c3057ca8d07779c4b,2025-10-08 12:46:53 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,328518
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2001,VENEZUELA,Male,"NDD - 26 FEDERAL PLAZA NY, NY",9fa938875bbb7ac801de5a9d4c3240e6a0843b4b,2025-10-08 12:52:05 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,231792
2025-10-08,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1976,AFGHANISTAN,Male,SARATOGA COUNTY,16e504499ab87dce6da1c3cf23e564671f5cab0b,2025-10-08 13:28:31 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,33356
2025-10-08,NEW YORK,New York City Area of Responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2024-07-26,1983,ECUADOR,Male,"NDD - 26 FEDERAL PLAZA NY, NY",dda173e92592f3589a75313e9e27498c6bde49f1,2025-10-08 13:29:03 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,321991
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8G] Expedited Removal - Credible Fear Referral,,,NO,,1980,DOMINICAN REPUBLIC,Female,"CIP GENERAL AREA, NON-SPECIFIC",1870daca763dc5953522c414f1e300243bcfd684,2025-10-08 13:40:40 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,35652
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8G] Expedited Removal - Credible Fear Referral,,,NO,,2001,ECUADOR,Female,"CIP GENERAL AREA, NON-SPECIFIC",d23a049b0cea05ec8b36b876d8a3e6faec780292,2025-10-08 14:08:17 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,305378
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1995,GUATEMALA,Male,"CIP GENERAL AREA, NON-SPECIFIC",f0d16b09cec4b3c22afe4225f02ded0cf5eb3056,2025-10-08 14:11:23 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,349634
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,1988,ECUADOR,Male,"CIP GENERAL AREA, NON-SPECIFIC",f8806b0e8d85ad2fb0608a84e3c1ebfb73ed5804,2025-10-08 14:15:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,360634
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1989,EL SALVADOR,Female,"CIP GENERAL AREA, NON-SPECIFIC",d42c674d9af78e38c51f863517b246c95f77e157,2025-10-08 14:48:09 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,308294
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1991,GUATEMALA,Male,"NBG GENERAL AREA, NON-SPECIFIC",58aa1d349ec526276746c6b4f2ff246170a895fc,2025-10-08 15:43:25 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,128745
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8K] Expedited Removal Terminated due to Credible Fear Finding / NTA Issued,,,NO,,1983,VENEZUELA,Male,"NDD - 26 FEDERAL PLAZA NY, NY",2e2a8b478d8c2a49deb5d323a0c2784ec6816bb9,2025-10-08 16:00:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,66987
2025-10-08,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1992,CHILE,Male,CLINTON COUNTY,288068a9e9b452f40bd8b2fabdf66933f1a3c4f1,2025-10-08 17:31:14 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,58842
2025-10-08,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1999,CHILE,Male,CLINTON COUNTY,e1a30e81680a760798109d6bbffb56d476f56d18,2025-10-08 17:45:39 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,327695
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1963,EGYPT,Female,FUGITIVE OPERATIONS NY STATE,ed2a36cb4e08118a3acad5bdb7c88eb6e94a49ee,2025-10-08 18:47:37 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,344283
2025-10-08,NEW YORK,New York City Area of Responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2006,ECUADOR,Male,"CIP GENERAL AREA, NON-SPECIFIC",433f04e3e585fd99e31e8f6f065cd0622d55f30a,2025-10-08 19:25:27 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,97579
2025-10-08,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[11] Administrative Deportation / Removal,,,YES,2025-10-08,1986,EL SALVADOR,Male,"CIP GENERAL AREA, NON-SPECIFIC",d0fe343df888a6122550d557dd554e83635f98a4,2025-10-08 22:15:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,303589
2025-10-08,NEW YORK,New York City Area of Responsibility,ERO Criminal Alien Program,ICE,Custodial Arrest,1 Convicted Criminal,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,1984,MEXICO,Male,"CIP GENERAL AREA, NON-SPECIFIC",1c56e73cb1779b7d8a2de6d3263a3a899a8eed30,2025-10-08 22:30:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,41295
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,287(g) Program,2 Pending Criminal Charges,ACTIVE,[8K] Expedited Removal Terminated due to Credible Fear Finding / NTA Issued,,,NO,,1984,"CHINA, PEOPLES REPUBLIC OF",Male,"CIP GENERAL AREA, NON-SPECIFIC",1f50eb36a033a83c306a4c86d3c038983c5ed2f1,2025-10-09 00:47:14 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,45568
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1999,ECUADOR,Male,FUGITIVE OPERATIONS NY STATE,03cb7c7db7016ba4b6adfbcfabfc6cc33d0a9272,2025-10-09 06:30:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,5564
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2002,MEXICO,Male,"NDD - 26 FEDERAL PLAZA NY, NY",4daa9bed33aafa6179886f952a3dda192724927d,2025-10-09 06:30:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,112799
2025-10-09,NEW YORK,New York City Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1985,EL SALVADOR,Male,"NDD - 26 FEDERAL PLAZA NY, NY",4b61b45dbd5d4540a73558f88d6fddfc48cb0af8,2025-10-09 06:54:39 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,109444
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2019-09-03,2005,HONDURAS,Male,"NBG GENERAL AREA, NON-SPECIFIC",6ddeb306cd986b98873f39d448775e2d9cbeb766,2025-10-09 07:37:08 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,159245
2025-10-09,NEW YORK,Buffalo Area of Responsibility,ERO Criminal Alien Program,ICE,Custodial Arrest,1 Convicted Criminal,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-09-08,2003,ECUADOR,Male,WENDE CORRECTIONAL FACILITY,dd3682e39b06588195abd8429cd35dbb6f516769,2025-10-09 07:43:42 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,321366
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2023-09-28,1987,NICARAGUA,Male,ERIE COUNTY,93241f28ef805a075e7d8ce7298731417d3ec662,2025-10-09 08:01:32 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,213607
2025-10-09,NEW YORK,Buffalo Area of Responsibility,ERO Criminal Alien Program,ICE,Custodial Arrest,1 Convicted Criminal,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,1981,DOMINICAN REPUBLIC,Male,WENDE CORRECTIONAL FACILITY,da4de865d557b5d117cd6f5fed4627ccc3a4aeb9,2025-10-09 08:06:36 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,317158
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1966,MEXICO,Male,ERIE COUNTY,79eeb7b1e4da14dc5ada48d7dd3e642191477fcb,2025-10-09 08:08:03 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,177123
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1978,GUATEMALA,Male,"CIP GENERAL AREA, NON-SPECIFIC",c5a64e8c5e83d0728f42b633e1956241d20899d3,2025-10-09 08:30:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,287211
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1994,NICARAGUA,Male,ERIE COUNTY,cc3efee092ec66adfabe3e0de80802823f24a190,2025-10-09 08:31:32 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,296698
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1999,MEXICO,Male,ERIE COUNTY,d187e34b63b0d7545c5108b567c69b3bdc3b2081,2025-10-09 08:46:11 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,304362
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1991,ECUADOR,Male,FUGITIVE OPERATIONS NY STATE,9c7e235aeca135738d862c3fc8706aa4433b64db,2025-10-09 08:53:53 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,227120
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1993,MEXICO,Male,ERIE COUNTY,a285fc5647a9af17c7e4260cbe3148152245d637,2025-10-09 08:55:53 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,235915
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,2003,MEXICO,Male,"NBG GENERAL AREA, NON-SPECIFIC",063c76fd37f157316ac6d51c6ecd4ba377a0010d,2025-10-09 09:06:42 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,9076
2025-10-09,NEW YORK,New York City Area of Responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8F] Expedited Removal,,,YES,2022-06-09,2001,ECUADOR,Female,"NDD - 26 FEDERAL PLAZA NY, NY",27476c556a75e4f76273b7ae006a1c91cc8fb7ae,2025-10-09 09:18:04 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,57128
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1995,MEXICO,Male,ERIE COUNTY,86b99c065a10fe8010a781076dc5b4186c51dca7,2025-10-09 09:21:52 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,195410
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1987,MEXICO,Male,MONROE COUNTY,e4cc2161b96a2205302358fb0ca3fd5273fc026c,2025-10-09 09:22:13 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,332273
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8A] Excludable / Inadmissible - Hearing Not Commenced,,,NO,,1995,ECUADOR,Female,ERIE COUNTY,23fba62b14f8c90b45bebadb9bb3ecec555bd8cb,2025-10-09 09:30:22 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,52295
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1982,MEXICO,Male,ERIE COUNTY,c0fdd3687fe0e31bb1ffe58965d6a88e1ae99b46,2025-10-09 09:42:50 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,280535
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,1997,MEXICO,Male,MONROE COUNTY,c5e236b8c69281471577f6a601eed4783d6749b7,2025-10-09 09:47:56 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,287536
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period,,,NO,,2000,MEXICO,Male,ERIE COUNTY,672195be3ffd9316ede3c06b7a28ca8b47e092fe,2025-10-09 09:52:03 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,149522
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8A] Excludable / Inadmissible - Hearing Not Commenced,,,NO,,1998,MEXICO,Male,BROOME COUNTY JAIL,40f016fa62118c361adbc869dcf8eef40a6fe709,2025-10-09 09:53:50 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,94221
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1996,ECUADOR,Male,MONROE COUNTY,129d05a808b870e809f81f506aa51f0e038dcbd9,2025-10-09 09:56:55 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,27053
2025-10-09,NEW YORK,New York City Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1988,UZBEKISTAN,Male,"NDD - 26 FEDERAL PLAZA NY, NY",703e86ae051f597304c335ab47d304b39ddd9a7d,2025-10-09 10:05:45 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,162806
2025-10-09,NEW YORK,New York City Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[16] Reinstated Final Order,,,YES,2007-04-04,1978,"CHINA, PEOPLES REPUBLIC OF",Male,"NDD - 26 FEDERAL PLAZA NY, NY",6ed4439aa433a404a73877564a5b337c2cd8af9c,2025-10-09 10:32:59 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,160734
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1995,GUINEA,Female,ONONDAGA COUNTY,208a548e46a87a1b7e4ca9170673c40d6c21d62c,2025-10-09 10:35:50 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,47312
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1988,GUATEMALA,Male,ERIE COUNTY,3aac296e8b6d67fb1654fc75d50cd944443c22bf,2025-10-09 10:37:15 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,85180
2025-10-09,NEW YORK,New York City Area of Responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-10-13,GUATEMALA,YES,2021-10-13,1999,GUATEMALA,Male,ATD NY STATE,7323955dde9cdbfcc530b40ba783995656a55ee8,2025-10-09 10:37:33 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,167010
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8K] Expedited Removal Terminated due to Credible Fear Finding / NTA Issued,,,NO,,1977,VENEZUELA,Male,CHAUTAUQUA COUNTY,3acdb7d28f31891cdda6d978121f5f164e08d171,2025-10-09 10:37:55 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,85373
2025-10-09,NEW YORK,New York City Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[3] Deportable - Administratively Final Order,,,YES,2017-02-14,1991,EL SALVADOR,Male,"CIP GENERAL AREA, NON-SPECIFIC",b06e268c3e22367d7ae79f3a56b849fb2df720e0,2025-10-09 10:40:00 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,256122
2025-10-09,NEW YORK,Buffalo Area of Responsibility,Fugitive Operations,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2004,GUINEA,Female,ONONDAGA COUNTY,12423f3be074ca14a250ef46da66daaec59354a9,2025-10-09 10:59:01 UTC,FALSE,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,26563
